lon,lat,source,country,year,wealthpooled,wealthpooled5country,households,urban_rural
76.4106935256,9.84028520706,IAHR74DT.ZIP,India,2016,-1.0678719777300747,1.8060175308807407,19,0
76.41081,31.310536,IAHR74DT.ZIP,India,2016,-0.7627885568302081,1.4138230051533622,16,0
76.4118468271,9.72775229194,IAHR74DT.ZIP,India,2016,-1.0750107677700427,1.8258243661693343,14,1
76.412497,30.880165,IAHR74DT.ZIP,India,2016,-0.9454587414976005,1.6534209415694692,18,0
76.414227,30.328247,IAHR74DT.ZIP,India,2016,-0.8628286210790004,1.4919955124558242,19,1
76.414796545,9.26854100858,IAHR74DT.ZIP,India,2016,-1.0019105983860004,1.687486086957419,15,1
76.414862,9.619427,IAHR74DT.ZIP,India,2016,-0.9496340511476286,1.6464213018109464,14,0
76.415823015,10.7776819013,IAHR74DT.ZIP,India,2016,-1.0556183350783852,1.8106319439428251,14,1
76.415825,30.635465,IAHR74DT.ZIP,India,2016,-0.9860256184392581,1.7135468176737323,9,1
76.416679,30.249333,IAHR74DT.ZIP,India,2016,-0.8457596089524464,1.4841689826747204,19,0
76.4227823957,25.1179437973,IAHR74DT.ZIP,India,2016,-0.15592408484297224,0.588126877024555,17,0
76.4233091315,24.7480597095,IAHR74DT.ZIP,India,2016,-0.3524759530276872,0.870876210505919,22,0
76.423461,30.201092,IAHR74DT.ZIP,India,2016,-0.5918607192583822,1.1047855854815798,23,0
76.4256443822,10.5773100784,IAHR74DT.ZIP,India,2016,-0.9942603945496344,1.7161164323194733,16,0
76.426004302,9.27823579321,IAHR74DT.ZIP,India,2016,-0.9645264638475752,1.673214039897915,16,1
76.4262024309,9.76254218147,IAHR74DT.ZIP,India,2016,-1.0176997646781432,1.7441787034847487,16,0
76.42663341,32.47207087,IAHR74DT.ZIP,India,2016,-0.6052193355548918,1.093478451559762,19,0
76.4267656501,24.7012558046,IAHR74DT.ZIP,India,2016,-0.07778838049783415,0.4618646214283695,18,0
76.427123,31.169161,IAHR74DT.ZIP,India,2016,-0.6910795295390771,1.3414520857548102,16,0
76.4275536275,9.94894742093,IAHR74DT.ZIP,India,2016,-1.0703181659917425,1.8107928265807212,15,0
76.4281700572,11.0039674162,IAHR74DT.ZIP,India,2016,-1.015527445611267,1.7362907529243046,19,0
76.431116,31.325122,IAHR74DT.ZIP,India,2016,-0.7844034983310681,1.4540850152533098,18,0
76.4319307599,9.69356512701,IAHR74DT.ZIP,India,2016,-1.0005379260229108,1.7240148929897803,17,0
76.4319687099,27.8359517569,IAHR74DT.ZIP,India,2016,-0.017512689850413588,0.31580168339931025,19,0
76.4323158005,25.4456090583,IAHR74DT.ZIP,India,2016,-0.39939342426882235,0.8602845927495254,15,0
76.43290113,32.98774608,IAHR74DT.ZIP,India,2016,-0.5562378689028777,1.0702975111611945,16,0
76.4357958832,26.120152655,IAHR74DT.ZIP,India,2016,0.2596791168595517,0.13695717473244612,17,0
76.4378381397,28.1050054761,IAHR74DT.ZIP,India,2016,-0.48761648738761554,1.0334689293506432,21,0
76.4388744714,25.6064355308,IAHR74DT.ZIP,India,2016,0.6061442149919594,-0.43427044150248817,15,0
76.43976863,31.57835847,IAHR74DT.ZIP,India,2016,-0.9736932362687465,1.618179640904964,14,0
76.4400530783,9.37143348264,IAHR74DT.ZIP,India,2016,-0.9117871887535703,1.590565641748964,13,0
76.4408603586,25.0823338459,IAHR74DT.ZIP,India,2016,0.2653285644258677,0.06414067643216768,18,0
76.4413324755,24.2412833967,IAHR74DT.ZIP,India,2016,0.7101512690025796,-0.6484568162330862,19,0
76.44242564,31.71261935,IAHR74DT.ZIP,India,2016,-1.0481116700331685,1.7722352340353926,13,0
76.4425439222,11.0538828154,IAHR74DT.ZIP,India,2016,-0.9133193672815894,1.6126195444776963,18,0
76.4434946849,26.7379474997,IAHR74DT.ZIP,India,2016,-0.15480806555509627,0.5806630467742715,15,0
76.4451395605,9.8450326166,IAHR74DT.ZIP,India,2016,-1.0567784861287783,1.8076286571682953,15,0
76.446385,30.297693,IAHR74DT.ZIP,India,2016,-1.0600450295962172,1.803275304891753,18,1
76.4479321437,25.4659544398,IAHR74DT.ZIP,India,2016,0.5867424846898257,-0.46274944773458215,18,0
76.4482249679,9.42196149933,IAHR74DT.ZIP,India,2016,-0.9805186881319761,1.6749880283150398,15,0
76.4503725675,9.79194911165,IAHR74DT.ZIP,India,2016,-1.1693708712432165,1.9129046126278193,14,0
76.450513,30.663269,IAHR74DT.ZIP,India,2016,-0.8254201689915441,1.4609662324110761,16,0
76.4514514216,26.0555635675,IAHR74DT.ZIP,India,2016,-0.46159115831384945,1.0528283874388251,18,0
76.4528679115,26.1582681351,IAHR74DT.ZIP,India,2016,0.33110735088669224,-0.04715985456619916,17,0
76.4533023237,27.7462991237,IAHR74DT.ZIP,India,2016,-0.03667985044143094,0.459701828022855,21,0
76.453317,30.825252,IAHR74DT.ZIP,India,2016,-0.7885011106536937,1.437462920395512,20,0
76.457383,30.923568,IAHR74DT.ZIP,India,2016,-0.8091384221888099,1.4605517016842156,12,0
76.457869254,10.7249085831,IAHR74DT.ZIP,India,2016,-0.7763321785939399,1.4308360651520904,15,0
76.4587610334,9.21867610922,IAHR74DT.ZIP,India,2016,-0.8732359820097907,1.537483614542136,17,1
76.459205,30.340607,IAHR74DT.ZIP,India,2016,-0.6848300190683997,1.3034379350191085,19,0
76.460866257,9.19968819941,IAHR74DT.ZIP,India,2016,-1.0106451217829175,1.7230846736245142,14,1
76.461252,31.002795,IAHR74DT.ZIP,India,2016,-0.7702831211708892,1.444976928319355,20,0
76.464148506,9.19235854184,IAHR74DT.ZIP,India,2016,-1.011833478655278,1.7295697650202577,16,0
76.464322,30.677039,IAHR74DT.ZIP,India,2016,-0.9015211242013722,1.5960495478309236,18,0
76.464384,30.844508,IAHR74DT.ZIP,India,2016,-0.8751268455078282,1.5432764820273837,18,0
76.4647803465,28.0594943059,IAHR74DT.ZIP,India,2016,-0.6076195390389236,1.2021685877387394,18,0
76.464875,30.668508,IAHR74DT.ZIP,India,2016,-0.8468076313520655,1.4981354429679115,19,0
76.4661106317,26.9521652719,IAHR74DT.ZIP,India,2016,-0.01985134823904421,0.44058420269550774,17,0
76.46886533,31.38503856,IAHR74DT.ZIP,India,2016,-0.6073141657882952,1.1797695805017963,20,0
76.4689580642,26.4781983091,IAHR74DT.ZIP,India,2016,-0.14586740279385363,0.5653403524498688,17,0
76.4713878461,10.0807646726,IAHR74DT.ZIP,India,2016,-1.067377184245597,1.803541499145485,17,1
76.47185468,32.14134165,IAHR74DT.ZIP,India,2016,-0.8659535663461098,1.5080809721619437,18,0
76.4725421033,25.6907263437,IAHR74DT.ZIP,India,2016,-0.5943205295984859,1.1768894156346723,15,0
76.473133917,10.6956114887,IAHR74DT.ZIP,India,2016,-1.015684419560603,1.7262398913573598,14,0
76.47348936,31.68346672,IAHR74DT.ZIP,India,2016,-0.8310296643831168,1.4411093367253303,18,0
76.4743465291,25.8047496669,IAHR74DT.ZIP,India,2016,0.512581936598978,-0.37376823354440325,18,0
76.4745349651,9.54977292394,IAHR74DT.ZIP,India,2016,-0.9534881827941456,1.6485916367106854,14,0
76.4758210925,24.7730883255,IAHR74DT.ZIP,India,2016,-0.02326306597905398,0.44026523263662876,17,0
76.475905,30.621923,IAHR74DT.ZIP,India,2016,-0.7195200792157559,1.288789830256602,17,0
76.4761311275,9.6364270795,IAHR74DT.ZIP,India,2016,-1.0510879639162116,1.7881993299972494,16,1
76.4763028232,26.1339374904,IAHR74DT.ZIP,India,2016,-0.7407047169398032,1.382484059190283,18,0
76.47669853,31.60852803,IAHR74DT.ZIP,India,2016,-1.0040699603665895,1.6999985558023851,15,0
76.47858162,24.8320667761,IAHR74DT.ZIP,India,2016,-0.33584232995233815,0.8119384477004862,19,0
76.478834,30.851519,IAHR74DT.ZIP,India,2016,-0.7015484767105664,1.3358899942747733,15,0
76.4789965122,24.2748799302,IAHR74DT.ZIP,India,2016,0.12348452593349814,0.18749330614694681,12,0
76.4790157991,24.4286619659,IAHR74DT.ZIP,India,2016,0.5849833241865121,-0.48036790050938005,20,0
76.479417,30.886765,IAHR74DT.ZIP,India,2016,-0.8710505833320419,1.5329445513644717,18,0
76.4800993701,9.80713520536,IAHR74DT.ZIP,India,2016,-0.8831098321803919,1.5539073639821004,18,0
76.48111074,31.53490649,IAHR74DT.ZIP,India,2016,-0.964622552214677,1.6508177042677863,19,0
76.4812913207,9.6153025934,IAHR74DT.ZIP,India,2016,-1.0293095014112805,1.74507779760843,16,1
76.4822401566,26.6866122833,IAHR74DT.ZIP,India,2016,0.13590860500099905,0.2105378584734323,15,0
76.48308738,32.22562869,IAHR74DT.ZIP,India,2016,-0.9016291477812958,1.6158082873505348,13,0
76.4859636193,26.9805052647,IAHR74DT.ZIP,India,2016,0.020796865884502233,0.407971646047477,19,0
76.4864577458,9.9910029738,IAHR74DT.ZIP,India,2016,-0.944687316837425,1.6701847318462981,14,0
76.4868279993,26.6361102652,IAHR74DT.ZIP,India,2016,0.319371853810291,-0.07392805390542805,19,0
76.4874732062,9.88932895767,IAHR74DT.ZIP,India,2016,-1.056744987427606,1.7882413817557279,16,0
76.48969741,32.05589099,IAHR74DT.ZIP,India,2016,-0.7817148533852263,1.3793132138850048,18,0
76.4904008458,9.8369077499,IAHR74DT.ZIP,India,2016,-1.004174310928699,1.7252757606054496,12,0
76.49074149,31.63680266,IAHR74DT.ZIP,India,2016,-0.7588438210900106,1.337922720104993,20,0
76.4914060897,26.5871114831,IAHR74DT.ZIP,India,2016,0.4121476856564876,-0.1022484347271073,13,0
76.492251,30.552775,IAHR74DT.ZIP,India,2016,-0.8839284514511315,1.5635154494055727,14,0
76.49343693,31.78853333,IAHR74DT.ZIP,India,2016,-0.9007508274410095,1.5952799585063517,15,0
76.4942333365,10.5940223322,IAHR74DT.ZIP,India,2016,-0.8587114321626337,1.5711506921346585,13,0
76.494612,30.580731,IAHR74DT.ZIP,India,2016,-1.02178227445573,1.7584530829654241,10,0
76.4947777874,9.6082082985,IAHR74DT.ZIP,India,2016,-1.0527655313492006,1.788464860524155,11,1
76.4955250164,9.31040926303,IAHR74DT.ZIP,India,2016,-0.9751926537061615,1.6648593211835054,15,0
76.49600396,31.82276041,IAHR74DT.ZIP,India,2016,-0.9193031786369521,1.5606986563690777,18,0
76.496477,30.363212,IAHR74DT.ZIP,India,2016,-0.8181345107313447,1.480071318458333,20,1
76.496548,30.786167,IAHR74DT.ZIP,India,2016,-0.9304029321541969,1.6186063141793998,19,1
76.4975488802,9.22278232207,IAHR74DT.ZIP,India,2016,-0.9488483026588117,1.627017073225603,12,1
76.4989251155,9.77242709834,IAHR74DT.ZIP,India,2016,-1.1044360851521104,1.852650720689267,14,0
76.49910144,31.2945859,IAHR74DT.ZIP,India,2016,-0.5050561721603395,1.0410963691482125,19,0
76.499804,31.1945,IAHR74DT.ZIP,India,2016,-1.0343500034300284,1.773293875055844,19,0
76.5010000427,25.1067234717,IAHR74DT.ZIP,India,2016,-0.9773639968038612,1.7217041792631942,12,1
76.5072281825,25.33089375,IAHR74DT.ZIP,India,2016,-0.5892248325576224,1.1748205920554586,20,1
76.509459026,25.3368248603,IAHR74DT.ZIP,India,2016,-0.5376323462976723,1.1065094137567526,20,1
76.50962636,31.80725809,IAHR74DT.ZIP,India,2016,-0.8145010007349252,1.4267596525061517,16,0
76.510337,30.575509,IAHR74DT.ZIP,India,2016,-0.8405967682166094,1.4905641379250578,21,0
76.510399,30.797856,IAHR74DT.ZIP,India,2016,-0.9105921645396696,1.5704345514292875,18,1
76.5113073633,24.4409839808,IAHR74DT.ZIP,India,2016,0.1605881903918358,0.1560713533188189,14,0
76.51225792,31.69859472,IAHR74DT.ZIP,India,2016,-0.8768273629297316,1.5103464827494062,18,0
76.5125240279,25.0822548241,IAHR74DT.ZIP,India,2016,-0.4759278195294429,1.0579864261341254,19,1
76.5132962,31.57169286,IAHR74DT.ZIP,India,2016,-0.926857608354658,1.565124842695852,14,0
76.513775,30.122312,IAHR74DT.ZIP,India,2016,-0.754429358909896,1.3478923104822347,19,0
76.513988,30.970842,IAHR74DT.ZIP,India,2016,-0.9899367351107918,1.7097523808150774,16,1
76.51599514,31.63845215,IAHR74DT.ZIP,India,2016,-0.8961166412721279,1.5161766558661933,14,0
76.5160513077,26.7678263301,IAHR74DT.ZIP,India,2016,0.11238550708085977,0.25033879878681997,17,0
76.51618867,31.74662413,IAHR74DT.ZIP,India,2016,-0.9346311613211269,1.6275333633356466,18,0
76.516683,25.060912,IAHR74DT.ZIP,India,2016,-0.28430751925646736,0.7484370900412174,20,0
76.5168484757,26.8164567024,IAHR74DT.ZIP,India,2016,0.020790800964499843,0.4230254778906153,18,0
76.5178408438,25.0905941294,IAHR74DT.ZIP,India,2016,-0.9237314406387193,1.6313900144891602,16,1
76.5183896,31.9438013,IAHR74DT.ZIP,India,2016,-0.913987696437458,1.550698347550869,21,0
76.51861198,31.68703639,IAHR74DT.ZIP,India,2016,-1.0551550261763092,1.7771335073252332,18,1
76.5187155908,9.99358447291,IAHR74DT.ZIP,India,2016,-0.8466992305568747,1.5530729379217398,14,0
76.5208453284,9.34744650322,IAHR74DT.ZIP,India,2016,-1.1028052021448453,1.8317499702099544,16,0
76.5220104,31.805614,IAHR74DT.ZIP,India,2016,-0.9148921877701317,1.5794525717819918,13,1
76.5227773892,25.0953010805,IAHR74DT.ZIP,India,2016,0.02133583996068531,0.3440503510712092,19,1
76.5240206865,9.44775406739,IAHR74DT.ZIP,India,2016,-1.0571968762328685,1.782655950867091,15,1
76.5245672027,9.8983319034,IAHR74DT.ZIP,India,2016,-1.099742924297418,1.8320087367722986,11,0
76.5250426049,10.1439535557,IAHR74DT.ZIP,India,2016,-1.0238606975741196,1.750671668254743,15,0
76.5253097898,9.60114616603,IAHR74DT.ZIP,India,2016,-1.056611845938402,1.7855423567076276,12,1
76.5255189256,9.60411340178,IAHR74DT.ZIP,India,2016,-1.07635259918686,1.806792585825342,14,1
76.528431,31.051471,IAHR74DT.ZIP,India,2016,-0.7184006137572738,1.3609102416580754,17,0
76.528631,30.958212,IAHR74DT.ZIP,India,2016,-0.9315398862623256,1.618201697250759,20,1
76.5296180852,10.7944381049,IAHR74DT.ZIP,India,2016,-1.053946059210676,1.8043644050932721,12,0
76.529665,30.96781,IAHR74DT.ZIP,India,2016,-0.7846407962201684,1.3885649645848601,13,0
76.532698,30.953909,IAHR74DT.ZIP,India,2016,-0.9144017859527128,1.613737897911002,16,1
76.53312248,31.3338452,IAHR74DT.ZIP,India,2016,-0.5721364080069067,1.1129775763089884,15,0
76.5332413841,9.84079603997,IAHR74DT.ZIP,India,2016,-1.0718693858865482,1.794384384389051,16,0
76.5339773302,26.9141089094,IAHR74DT.ZIP,India,2016,-0.12746452296803604,0.5730535036003515,17,0
76.53398161,9.21505227151,IAHR74DT.ZIP,India,2016,-1.093169073304543,1.8202275391541347,18,0
76.5342412955,10.187665908,IAHR74DT.ZIP,India,2016,-1.0745847091839866,1.8143443813023887,9,0
76.53661243,32.43964456,IAHR74DT.ZIP,India,2016,-0.9751040206785717,1.6503307597375143,17,0
76.5371808046,10.64448862,IAHR74DT.ZIP,India,2016,-0.9654582571354418,1.7031107241537906,18,0
76.5374704148,25.2040196694,IAHR74DT.ZIP,India,2016,0.1472872951964149,0.1107237461696034,13,0
76.537883564,9.12694288725,IAHR74DT.ZIP,India,2016,-0.7940348465182538,1.451892399846098,20,1
76.5387556924,10.7779591621,IAHR74DT.ZIP,India,2016,-0.835761756210554,1.5483556383626988,14,0
76.5394798636,10.5458054443,IAHR74DT.ZIP,India,2016,-0.9501757234467824,1.6667094309892303,14,0
76.53984061,31.85538452,IAHR74DT.ZIP,India,2016,-0.9079117861211808,1.5351782096802664,19,0
76.54149254,31.60931564,IAHR74DT.ZIP,India,2016,-0.8876425120913727,1.5258613530480294,15,1
76.5416105394,9.52191836647,IAHR74DT.ZIP,India,2016,-0.9680913901281517,1.6868768036823256,15,1
76.5424198797,24.8360829089,IAHR74DT.ZIP,India,2016,0.3805249687974134,-0.25342710631861376,16,0
76.543366928,9.38479780453,IAHR74DT.ZIP,India,2016,-1.0598587691325174,1.7788675859954965,17,0
76.5444040266,9.29273221208,IAHR74DT.ZIP,India,2016,-1.1096086602269866,1.8522023500485219,11,1
76.5450178258,10.7972752882,IAHR74DT.ZIP,India,2016,-0.9686405596005402,1.6891213438829977,19,1
76.545033159,24.5081694869,IAHR74DT.ZIP,India,2016,0.1942136476697968,0.11994807857250632,14,0
76.546292,30.828648,IAHR74DT.ZIP,India,2016,-0.7505026947531979,1.4117387136485788,17,0
76.546599,30.686989,IAHR74DT.ZIP,India,2016,-1.0263518705837,1.7640076481345668,18,0
76.5469941478,10.6437974896,IAHR74DT.ZIP,India,2016,-0.8892865968410655,1.609784635842884,18,1
76.547138,30.355808,IAHR74DT.ZIP,India,2016,-0.7654689524293217,1.3534641262531066,15,0
76.5473018667,10.9588005875,IAHR74DT.ZIP,India,2016,-1.0471887272957014,1.7857929033578204,15,0
76.5483331955,10.9361456514,IAHR74DT.ZIP,India,2016,-1.0262488965823482,1.747889455079872,11,0
76.54866857,31.52602245,IAHR74DT.ZIP,India,2016,-0.9425814491313302,1.585534933604474,18,0
76.548847,30.593494,IAHR74DT.ZIP,India,2016,-0.868310952154029,1.550743505157434,18,0
76.54963642,32.76786894,IAHR74DT.ZIP,India,2016,-0.1782384152009765,0.47363004051988544,11,0
76.5496783733,9.65308364195,IAHR74DT.ZIP,India,2016,-1.0294385401398087,1.7554481501341495,14,1
76.5501729156,9.84831667016,IAHR74DT.ZIP,India,2016,-0.8981025591487242,1.5893531254051088,13,0
76.55089942,31.40170296,IAHR74DT.ZIP,India,2016,-0.4149939952246449,0.8584612276350804,14,0
76.5537714927,24.345786613,IAHR74DT.ZIP,India,2016,0.615836404987844,-0.5300507014946749,19,0
76.5555935054,9.52461105243,IAHR74DT.ZIP,India,2016,-0.9911196109145314,1.7181697822609099,19,0
76.55585,31.172518,IAHR74DT.ZIP,India,2016,-0.9931390828045704,1.691923217579085,14,0
76.5567307277,9.07029468125,IAHR74DT.ZIP,India,2016,-1.0186070083169398,1.7296737904060389,16,1
76.5579613097,26.9883822243,IAHR74DT.ZIP,India,2016,-0.2947629154362604,0.78848109136873,17,0
76.5579951318,9.57876496576,IAHR74DT.ZIP,India,2016,-1.0261004395415234,1.7612862424841287,16,1
76.558286601,27.0412175963,IAHR74DT.ZIP,India,2016,-0.7441859710888011,1.4480802263579424,15,0
76.55879961,31.27281925,IAHR74DT.ZIP,India,2016,-0.6398391231128245,1.2397392645275935,19,0
76.5593109248,9.88197861228,IAHR74DT.ZIP,India,2016,-1.0851633333021835,1.8231649792983071,16,1
76.55960785,32.08213249,IAHR74DT.ZIP,India,2016,-0.925008111718779,1.5832551201986338,14,0
76.5618482773,34.3419201029,IAHR74DT.ZIP,India,2016,0.08434898985056595,0.07355354514808117,13,0
76.56371,30.427474,IAHR74DT.ZIP,India,2016,-0.8537069053975204,1.5332595937077407,16,0
76.5655587996,9.24054521968,IAHR74DT.ZIP,India,2016,-1.0301475279151382,1.7309389347570667,13,0
76.5666829772,27.0368962615,IAHR74DT.ZIP,India,2016,-0.7458176136617901,1.40729920703513,14,1
76.56769096,31.35067665,IAHR74DT.ZIP,India,2016,-0.9334625514336302,1.6115113584947518,20,0
76.567833,30.834489,IAHR74DT.ZIP,India,2016,-0.9366712931483915,1.647463637839047,19,1
76.567967,31.185562,IAHR74DT.ZIP,India,2016,-0.921282559168201,1.623727086781788,18,0
76.569050839,9.82176906214,IAHR74DT.ZIP,India,2016,-0.9681756818817403,1.6862013649929655,15,0
76.5716369193,26.4156479855,IAHR74DT.ZIP,India,2016,0.0066509939314332795,0.341424033926071,22,0
76.5719751059,9.90746584469,IAHR74DT.ZIP,India,2016,-1.1014583468791217,1.8372616264243498,12,0
76.57245852,31.48214941,IAHR74DT.ZIP,India,2016,-0.8969986470733503,1.557616407678016,11,0
76.5731851089,26.9629388111,IAHR74DT.ZIP,India,2016,-0.4863641047568564,1.0655585836510217,15,0
76.5735403376,8.88518544184,IAHR74DT.ZIP,India,2016,-1.0136306584875063,1.7324905715020975,19,1
76.573730711,27.6992444419,IAHR74DT.ZIP,India,2016,0.16739979368895797,0.12332629107821287,19,0
76.57432801,32.02599069,IAHR74DT.ZIP,India,2016,-0.8514723137323413,1.5180711487968064,10,0
76.5744653202,26.5800205724,IAHR74DT.ZIP,India,2016,-0.16538156051728736,0.636219275553555,16,0
76.5745078463,27.1469719459,IAHR74DT.ZIP,India,2016,-0.7955475187028701,1.460048587703765,17,0
76.57505437,31.47149771,IAHR74DT.ZIP,India,2016,-0.8334113104346741,1.3875159672144017,15,0
76.57742,30.837351,IAHR74DT.ZIP,India,2016,-1.005602396631437,1.739155385884469,18,1
76.5781209407,9.28742907385,IAHR74DT.ZIP,India,2016,-1.013015949896356,1.7025015451521623,16,0
76.578424,31.270696,IAHR74DT.ZIP,India,2016,-0.6673015702299455,1.2965537337037902,21,0
76.5784629488,8.89005397331,IAHR74DT.ZIP,India,2016,-0.9582009299591816,1.6829723836765274,16,1
76.5787517185,8.989765203,IAHR74DT.ZIP,India,2016,-1.0126109981758453,1.7269152658045968,19,1
76.5790179673,27.0535647506,IAHR74DT.ZIP,India,2016,-0.9466488706409545,1.6538089233643603,15,1
76.5797393862,27.0435401042,IAHR74DT.ZIP,India,2016,-0.9995483193609077,1.743575416889863,19,1
76.579744583,9.97637566463,IAHR74DT.ZIP,India,2016,-1.146581456482028,1.8689398366215817,15,0
76.58296573,32.21293274,IAHR74DT.ZIP,India,2016,-0.7294611783073446,1.3119872468385545,19,0
76.5832035206,9.39289193254,IAHR74DT.ZIP,India,2016,-1.0758039742764944,1.7887325149030329,16,1
76.5838160512,9.39274301306,IAHR74DT.ZIP,India,2016,-1.0247104740681916,1.743966251898989,16,0
76.584013,30.727706,IAHR74DT.ZIP,India,2016,-0.3188186632811013,0.7930775369756281,15,0
76.5840652703,25.9492142235,IAHR74DT.ZIP,India,2016,-0.18917341161495274,0.681503979724936,19,0
76.5855957186,9.02960618315,IAHR74DT.ZIP,India,2016,-1.042982014577651,1.7648760084984085,17,0
76.5859119693,27.0831111763,IAHR74DT.ZIP,India,2016,0.09101661683746859,0.340489392138833,18,0
76.58631,30.684896,IAHR74DT.ZIP,India,2016,-0.66253701356825,1.2756893899234458,18,0
76.5872537183,9.26556240404,IAHR74DT.ZIP,India,2016,-0.8003191793458895,1.4623221524010905,17,0
76.5873043513,26.7515762171,IAHR74DT.ZIP,India,2016,0.4105829144152585,-0.25315071016327273,16,0
76.5908981057,9.28397673967,IAHR74DT.ZIP,India,2016,-0.9959071640287621,1.7330070081345037,16,0
76.5909067379,8.89692020956,IAHR74DT.ZIP,India,2016,-1.0300252429121153,1.7656889416916912,16,1
76.591071985,10.6493013968,IAHR74DT.ZIP,India,2016,-0.9557377815094578,1.6975611194355027,12,0
76.5919025938,8.88015186458,IAHR74DT.ZIP,India,2016,-1.0261774496338236,1.7309874030769556,14,1
76.59191901,32.44782643,IAHR74DT.ZIP,India,2016,-0.5836294051859732,1.0367401149993054,16,0
76.5919240327,26.7154712957,IAHR74DT.ZIP,India,2016,-0.09700551026201276,0.5478096057138666,17,0
76.592657032,25.1987138933,IAHR74DT.ZIP,India,2016,0.4581123555329862,-0.2851563934906412,21,0
76.5939083528,9.32871449877,IAHR74DT.ZIP,India,2016,-0.9236838918658926,1.615413537544868,14,1
76.5940583367,10.7038084528,IAHR74DT.ZIP,India,2016,-0.8193277256099766,1.4882256352776266,16,0
76.594121697,11.1159085596,IAHR74DT.ZIP,India,2016,-0.6688687230106223,1.314412420460523,18,0
76.5968696135,26.4660492105,IAHR74DT.ZIP,India,2016,0.6040231087929822,-0.40575234458859893,20,0
76.5971819912,24.6202867012,IAHR74DT.ZIP,India,2016,0.7804321819162693,-0.6834417640074596,18,0
76.5977604678,8.91694007541,IAHR74DT.ZIP,India,2016,-1.0560989551801372,1.7846795206662216,18,1
76.5985031205,9.22129448828,IAHR74DT.ZIP,India,2016,-0.9912083308391207,1.707698052887675,13,0
76.5985128717,27.3123267337,IAHR74DT.ZIP,India,2016,-0.009006811097344865,0.40664180605381883,18,0
76.5991164813,9.82904725899,IAHR74DT.ZIP,India,2016,-0.9928243539157442,1.7078288832170112,17,0
76.601427721,8.94642651454,IAHR74DT.ZIP,India,2016,-0.9159132167728467,1.5910722154938053,14,1
76.6018832,31.89719351,IAHR74DT.ZIP,India,2016,-0.92463089363438,1.5897887160738848,14,0
76.6020012356,10.732656571,IAHR74DT.ZIP,India,2016,-0.9701115623647808,1.6929836345189533,15,0
76.603487,30.484516,IAHR74DT.ZIP,India,2016,-0.8875173202511007,1.5243483002406228,20,1
76.603922,30.757877,IAHR74DT.ZIP,India,2016,-0.41409429465050085,0.8764516634008344,14,0
76.6055515993,8.86834201296,IAHR74DT.ZIP,India,2016,-1.0341243542303384,1.7664921773505031,16,1
76.6064923039,9.55427849426,IAHR74DT.ZIP,India,2016,-1.128445005856584,1.8519550689768733,12,0
76.6087523642,10.6783069383,IAHR74DT.ZIP,India,2016,-0.8247727692085507,1.504470035395754,15,0
76.6091753952,8.89405766547,IAHR74DT.ZIP,India,2016,-1.0002527608101182,1.6938798586643857,16,1
76.609787,8.929422,IAHR74DT.ZIP,India,2016,-1.0274192387994883,1.7564338154877919,18,1
76.6104961954,27.22430359,IAHR74DT.ZIP,India,2016,-0.5809365129278594,1.2173372414268444,16,1
76.6108906299,9.44933829145,IAHR74DT.ZIP,India,2016,-1.0335264682646361,1.778594144927638,14,0
76.6109527089,27.0194049528,IAHR74DT.ZIP,India,2016,-0.1910829412401658,0.6842544489723703,17,0
76.61118181,31.57415118,IAHR74DT.ZIP,India,2016,-0.9467621152397373,1.6257110353246391,15,0
76.611602,31.022137,IAHR74DT.ZIP,India,2016,-0.960479802878916,1.6661615122964446,15,0
76.612267,31.035256,IAHR74DT.ZIP,India,2016,-0.9843264400076751,1.7037718355878775,13,0
76.6124331277,25.2479745275,IAHR74DT.ZIP,India,2016,0.3111854322416246,0.03727957250068933,18,0
76.61299803,31.67564014,IAHR74DT.ZIP,India,2016,-0.855237269183785,1.5249480874343677,15,0
76.61341181,31.47575334,IAHR74DT.ZIP,India,2016,-0.6545526751769088,1.2021909590286952,17,0
76.6136783802,27.1585718455,IAHR74DT.ZIP,India,2016,-0.19137915471877157,0.6715513636153583,17,0
76.6140598421,27.2824554443,IAHR74DT.ZIP,India,2016,-0.7752671654741418,1.4396407353346174,19,0
76.6141026578,24.2776008783,IAHR74DT.ZIP,India,2016,0.8079155261658695,-0.8324074261526418,15,0
76.6150551044,27.4161722709,IAHR74DT.ZIP,India,2016,-0.35551289243660894,0.8291376897392351,15,0
76.6155461927,9.68382170215,IAHR74DT.ZIP,India,2016,-0.9240171042482211,1.6076492137612812,12,0
76.6170362848,26.6938321457,IAHR74DT.ZIP,India,2016,0.04083417346466378,0.34073284049875713,16,0
76.61801435,31.4751497,IAHR74DT.ZIP,India,2016,-1.0201947586340838,1.7252157005243685,18,0
76.618551,30.842765,IAHR74DT.ZIP,India,2016,-1.0008954611726468,1.7264365962421484,16,0
76.61897422,31.40558779,IAHR74DT.ZIP,India,2016,-0.9091661261666312,1.59284582642079,16,0
76.61971164,31.5775956,IAHR74DT.ZIP,India,2016,-0.9567861410517947,1.618541885727109,17,0
76.6200966159,27.385089094,IAHR74DT.ZIP,India,2016,-0.3375666627766185,0.8766933401150334,20,0
76.62036328,31.67406617,IAHR74DT.ZIP,India,2016,-0.7921494669556685,1.3700564901138284,14,0
76.620841,30.624323,IAHR74DT.ZIP,India,2016,-0.9392718670355643,1.6434773647054723,18,0
